toi,toipfx,pl_pnum,ra,dec,st_pmra,st_pmraerr1,st_pmdec,pl_orbper,pl_orbpererr1,pl_trandurh,pl_trandurherr1,pl_trandep,pl_trandeperr1,pl_rade,pl_radeerr1,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_dist,st_disterr1,st_teff,st_tefferr1,st_tefferr2,st_logg,st_loggerr1,st_rad,st_raderr1,st_logg_missing,st_teff_missing,tfopwg_disp_CP,tfopwg_disp_FA,tfopwg_disp_FP,tfopwg_disp_KP,tfopwg_disp_PC,rastr_01h34m22.42s,rastr_03h41m50.17s,rastr_10h06m26.93s,decstr_-30d27m14.82s
2588.01,2588,1,109.05005,-45.214851,-5.704,0.047,12.071,3.587158,4.9e-06,1.23,0.129,3120.0,2.94354,10.0104,0.534459,177.312,1016.0,10.6713,0.006,413.058,4.5535,6495.7,26.9,-26.9,4.26,0.49,1.75,0.07,0,0,False,False,False,False,True,False,False,False,False
2589.01,2589,1,107.48815,-37.230948,-18.983,0.035,8.322,61.6277,0.0001314,6.401,0.277,8878.0,1.61719,11.7392,0.566858,21.7464,601.0,10.7211,0.006,200.273,0.829,5581.0,229.7,-229.7,4.16,0.37,1.07,0.05,0,0,True,False,False,False,False,False,False,False,False
259.01,259,1,3.903273,-11.938264,15.281,0.079,-30.047,2.4238226,0.0001365,2.2484015,0.0542733,16167.17837,301.42267,12.2562719,0.2481941,549.914052,1235.07535,12.3993,0.007,364.512,5.573,5410.0,-999.0,-999.0,4.47919,-999.0,0.93,0.06,0,0,False,False,False,True,False,False,False,False,False
2590.01,2590,1,97.800408,3.470486,-3.276,0.081,-13.554,0.7460577,5.4e-06,1.754,0.334,240.0,0.819184,1.77725,0.138915,6994.61,2547.0,9.47351,0.006,139.151,0.909,6162.0,129.2,-129.2,4.4,0.08,1.13,0.05,0,0,False,False,False,False,True,False,False,False,False
2591.01,2591,1,98.024193,11.852283,8.942,0.064,-12.275,8.493027,5.4e-06,3.733,0.234,20750.0,7.61364,20.982,1.04786,246.718,1104.0,10.7669,0.006,316.228,3.869,6287.0,134.4,-134.4,4.23,0.09,1.41,0.06,0,0,False,False,True,False,False,False,False,False,False
2592.01,2592,1,108.494567,1.964281,-7.778,2.21,-3.304,3.4559382,1.43e-05,4.21,0.243,2840.0,0.910869,10.5468,0.7174066,733.721,1449.0,10.871,0.018,592.714,4.31375,9290.0,239.0,-239.0,4.08,1.27,1.23434,0.06,0,0,False,False,False,False,True,False,False,False,False
2593.01,2593,1,105.223561,8.095671,4.021,0.062,-7.687,1.4711386,0.0003985,1.677,0.295,839.0,1.76496,6.70217,0.44964,1889.26,1836.0,10.3513,0.006,436.802,7.692,6514.0,128.0,-128.0,3.88,0.09,2.19,0.1,0,0,False,False,False,False,True,False,False,False,False
2594.01,2594,1,91.216391,8.365173,0.282,0.127,-3.79,2.682814,8.7e-06,0.987,0.299,1080.0,7.25639,23.5198,0.7174066,852.855,1505.0,10.2626,0.011,1295.5,202.945,8528.0,124.0,-124.0,4.33,-999.0,5.28,0.06,1,0,False,False,False,False,True,False,False,False,False
2595.01,2595,1,91.399969,14.356915,6.538,0.076,-16.124,3.817421,2.53e-05,2.47,0.596,1000.0,2.75151,3.32507,0.260936,529.596,1336.0,10.7212,0.007,212.383,2.3065,6033.7,142.9,-142.9,4.47,0.09,1.02,0.06,0,0,False,False,False,False,False,False,False,False,False
2596.01,2596,1,98.01194,-5.479794,49.92,0.06,-31.807,16.2709828,4.72e-05,1.835,0.314,5870.0,6.8576,6.81631,0.522061,5.83182,432.0,10.9058,0.006,127.734,0.621,4811.0,135.7,-135.7,4.45,0.09,0.87,0.06,0,0,False,False,False,False,False,False,False,False,False
2597.01,2597,1,99.021022,8.430202,-11.626,0.395,-7.763,3.6039259,2.77e-05,3.737,0.248,940.0,0.578856,9.20389,1.44347,1930.96,1846.0,9.536,0.019,457.178,69.5775,7080.0,182.6,-182.6,3.67,0.15,3.05,0.47,0,0,False,False,False,False,True,False,False,False,False
2598.01,2598,1,91.233761,-1.134248,11.189,0.066,-65.755,5.73436,1.15e-05,1.146,0.105,17740.0,2524.56,21.0528,5.05458,19.8561,588.0,10.9766,0.007,107.256,0.5465,4405.0,132.3,-132.3,4.41,0.1,0.86,0.07,0,0,False,False,True,False,False,False,False,False,False
2599.01,2599,1,103.357151,7.266611,-2.04,0.071,-5.94,4.1554362,4.51e-05,6.088,0.633,1020.0,1.92433,11.1924,0.847506,2704.62,2009.0,10.9402,0.011,836.394,32.973,6352.0,133.8,-133.8,3.44,0.09,3.53,0.21,0,0,False,False,False,False,True,False,False,False,False
260.01,260,1,4.773018,-9.96615,-36.593,0.126,-301.435,13.4758478,2.19e-05,2.0643913,0.1925059,708.9461601,50.810562,1.9840882,0.2365942,10.1837519,455.6136246,8.4991,0.006,20.1852,0.02315,4111.0,171.0,-171.0,4.6461,0.439409,0.618173,0.0598643,0,0,True,False,False,False,False,False,False,False,False
2600.01,2600,1,101.408331,0.668553,-2.864,0.324,4.892,5.3376282,1.95e-05,2.143,0.215,2060.0,1.8922,16.1323,0.7174066,63.1216,785.0,10.276,0.006,380.422,42.043,4825.0,27.1,-27.1,4.33,-999.0,3.5,0.06,1,0,False,False,False,False,True,False,False,False,False
2601.01,2601,1,113.407619,-21.468152,-4.5,3.0,0.2,6.0210332,0.0008054,2.211,0.501,7500.0,33.8771,18.8835,0.7174066,635.657,1183.0137325,10.8943,0.006,641.596,4.31375,7668.0,-999.0,-999.0,4.33,-999.0,1.93,0.06,1,0,False,False,False,False,True,False,False,False,False
2602.01,2602,1,136.507536,-39.548224,-16.78,0.043,15.062,7.234064,0.0007208,6.0205683,0.1023186,10621.87355,184.75412,18.5228447,0.8687592,827.0806334,1367.749966,11.83,0.006,622.34,10.607,6770.0,136.344,-136.344,4.11942,0.0847979,1.73783,0.0773819,0,0,False,False,False,False,False,False,False,False,False
2603.01,2603,1,142.566679,-18.843066,-1.574,0.051,-3.469,1.3326579,1.8e-06,1.5960595,0.046688,37285.60908,893.5374,11.5968325,0.5114164,195.7065144,953.9400228,13.8995,0.008,365.00800000000004,4.31375,3947.0,157.0,-157.0,4.65587,0.0152716,0.594491,0.0222335,0,0,False,False,False,False,True,False,False,False,False
2604.01,2604,1,144.287609,-29.800444,-3.127,0.07,-1.527,4.9088819,1.37e-05,5.5607357,0.1739368,5548.827963,147.1569,15.9619759,1.0882329,1882.902121,1680.067326,12.487,0.007,1080.15,40.745,6606.0,128.386,-128.386,3.93691,0.0938726,2.09179,0.122548,0,0,False,False,False,True,False,False,False,False,False
2605.01,2605,1,124.356588,-34.466852,299.312,0.078,-513.199,20.6006151,3.59e-05,1.4716288,0.0430228,12106.67022,307.5715,8.1782864,3.5458872,3.4585595,347.8112006,10.4767,0.007,36.2852,0.0622,3821.0,157.0,-157.0,4.74216,0.0079282,0.494575,0.0147011,0,0,False,False,False,False,False,False,False,False,False
2606.01,2606,1,132.301391,-60.334982,-13.997,0.041,8.092,1.4509175,9e-07,1.123,0.062,7270.0,1789.51,20.5418,5.83122,2374.67,1944.0,11.7785,0.006,442.105,4.0735,6472.0,133.132,-133.132,4.37386,0.0877116,1.24,0.06,0,0,False,False,False,False,True,False,False,False,False
2607.01,2607,1,86.018583,-59.946092,0.173,0.06,-7.121,2.2338786,0.0005781,3.0400001,0.4312719,318.9211436,37.306538,3.1159001,1.2964443,3165.18533,1913.020111,9.1251,0.006,176.841,1.0795,6422.3,134.058,-134.058,4.10848,0.0918725,1.65992,0.0812035,0,0,False,True,False,False,False,False,False,False,False
2608.01,2608,1,69.427367,-80.507846,3.604,0.025,1.243,4.724665,4.19e-05,4.3082924,0.2044421,6163.288931,202.36102,12.5337443,0.737345,729.5242428,1325.499846,13.2247,0.006,884.523,11.3415,5385.7,5384.3,-5384.3,4.4,-999.0,1.5727,0.06,0,0,False,False,False,False,True,False,False,False,False
2609.01,2609,1,152.492231,-12.178676,-52.607,0.067,17.98,1.1645141,0.0001696,1.648221,0.1132211,1828.511982,138.52449,6.3506237,0.4593177,3483.400761,1959.38875,11.4514,0.006,347.307,7.316,5979.0,132.773,-132.773,4.29665,0.0827082,1.23369,0.0626005,0,0,False,False,False,False,False,False,False,False,False
261.01,261,1,15.218141,-24.423993,108.36,0.088,-11.198,3.3639254,1.56e-05,3.3430495,0.1936962,422.0610761,29.08252,3.0449863,0.2114907,874.7955667,1387.063658,9.03971,0.006,114.495,0.5545,5890.3,57.0,-57.0,3.92,0.08,1.28018,0.0545025,0,0,True,False,False,False,False,False,False,False,False
261.02,261,2,15.218141,-24.423993,108.36,0.088,-11.198,13.0393586,0.0043165,4.9218325,0.5314454,625.5995687,58.03166,3.3482223,1.2696187,243.5260946,1007.525683,9.03971,0.006,114.495,0.5545,5890.3,57.0,-57.0,3.92,0.08,1.31383,0.136209,0,0,True,False,False,False,False,False,False,False,False
2610.01,2610,1,118.049909,-48.498597,-12.269,0.275,5.577,2.1538959,0.0001627,2.1776943,0.1185418,96363.09266,5937.473,16.0166732,1.006073,31.4140709,603.8106997,15.8953,0.009,296.761,11.16,3148.0,157.0,-157.0,4.75166,0.0141944,0.483749,0.0205474,0,0,False,False,True,False,False,False,False,False,False
2611.01,2611,1,335.268299,-64.71227,23.974,0.025,-17.412,0.7320175,0.0002961,2.577,0.357,4520.0,8.94736,5.16324,0.7174066,8999.57,2713.0,13.5294,0.006,541.431,5.729,5458.0,5459.0,-5459.0,4.4,2.0,0.81,0.06,0,0,False,True,False,False,False,False,False,False,False
2612.01,2612,1,86.441717,-61.660023,0.619,3.114,24.866,13.3572104,2.49e-05,4.947,0.183,29950.0,5.54543,19.2978,4.69083,158.626,988.0,13.2303,0.006,636.656,4.31375,6636.1,780.6,-780.6,4.33,-999.0,1.12,0.27,1,0,False,False,False,False,True,False,False,False,False
2613.01,2613,1,22.910564,-67.609909,23.195,0.027,-17.151,15.2010859,0.0008081,8.2467072,0.1029098,35221.1348,352.6378,21.1122163,0.1653354,87.587938,780.2446961,13.1488,0.006,683.482,6.924,6042.0,122.0,-122.0,4.43,-999.0,1.0687701,0.06,0,0,False,False,False,False,True,False,False,False,False
2614.01,2614,1,17.195291,-78.17312,20.069,1.022,-6.358,4.8103214,2.9e-06,3.1996589,0.0469669,16651.53993,234.20128,10.5468,0.7174066,374.9720646,1122.327174,11.457,0.021,315.469,4.31375,5860.3,5952.3,-5952.3,4.3,2.0,1.23434,0.06,0,0,False,False,False,False,True,False,False,False,False
2615.01,2615,1,11.477733,-66.833497,30.448,0.026,-11.015,2.2687617,3.7e-06,2.834542,0.0917133,13217.81243,246.44028,12.4983488,0.396667,949.2189656,1415.667791,13.2052,0.006,639.15,6.56,5690.0,122.0,-122.0,4.38,-999.0,1.0785,0.06,0,0,False,False,False,False,True,False,False,False,False
2616.01,2616,1,34.562228,-64.806837,-0.824,0.032,25.764,1.8531628,2.1e-06,2.019,0.381,34220.0,21.0259,13.5946,0.7174066,672.909,1418.0,13.426,0.006,401.511,2.6155,5355.0,56.4,-56.4,4.46,2.0,0.68,0.06,0,0,False,False,False,False,True,False,False,False,False
2617.01,2617,1,96.953582,-58.051575,-10.722,0.03,-11.812,6.3187442,3.5e-06,3.504,0.118,28370.0,1.15734,16.8683,0.7174066,139.993,958.0,13.1982,0.006,467.32,3.3975,4961.0,105.7,-105.7,4.43,2.0,0.98,0.06,0,0,False,False,False,False,True,False,False,False,False
2618.01,2618,1,67.774353,-68.033517,9.259,0.039,20.22,8.2500143,2.61e-05,3.317,0.256,2250.0,202.133,11.8684,2.5386,1610.36,1764.0,12.0635,0.006,766.74,11.7565,7386.5,203.3,-203.3,4.2,-999.0,1.59,0.07,0,0,False,False,False,False,True,False,False,False,False
2619.01,2619,1,54.408387,-70.330657,-5.376,0.026,22.923,12.4724734,1.34e-05,3.649,0.076,23020.0,3.13718,12.11,0.7174066,30.1565,652.0,13.2834,0.006,377.66,1.9655,4966.0,41.1,-41.1,4.33,-999.0,0.79,0.06,1,0,False,False,False,False,True,False,False,False,False
262.01,262,1,32.534687,-31.070627,240.041,0.147,-175.854,11.1452784,3.7e-05,1.3947705,0.3350079,566.2736451,47.23385,2.0671456,2.1233275,56.9132658,700.5241733,8.1345,0.006,43.932,0.1171,5302.58,20.9902,-20.9902,4.53515,0.037074,0.848675,0.0516382,0,0,True,False,False,False,False,False,False,False,False
2620.01,2620,1,42.919909,-80.675467,7.279,0.027,10.386,10.3558635,1.8e-05,3.548,0.34,18740.0,12.705,17.6401,0.961529,102.964,887.0,12.9873,0.006,662.246,5.6335,5896.0,126.7,-126.7,4.27,0.08,1.26,0.06,0,0,False,False,False,False,True,False,False,False,False
2621.01,2621,1,62.222329,-83.951914,-4.181,0.037,9.451,2.4125012,4.4e-06,1.209,0.241,10860.0,22.7485,13.7942,0.7174066,369.1,1221.0,13.4394,0.006,867.586,12.9675,6190.0,122.0,-122.0,4.34,-999.0,1.22,0.06,0,0,False,False,False,False,True,False,False,False,False
2622.01,2622,1,82.55168,-57.41168,-3.519,0.035,4.94,1.2207037,8e-07,2.186,0.021,25580.0,1.12016,17.4662,0.7174066,2232.93,1915.0,13.5093,0.006,782.496,10.4705,5991.0,122.0,-122.0,4.43,-999.0,1.06,0.06,0,0,False,False,False,False,True,False,False,False,False
2623.01,2623,1,332.926877,-63.167437,18.729,0.034,-1.18,0.5474737,2.4e-06,1.789,0.189,1430.0,2.12441,10.9219,0.7174066,5430.93,2391.0,12.4978,0.006,995.741,30.672,5073.0,5126.8,-5126.8,3.5,0.2,2.84,0.06,0,0,False,False,True,False,False,False,False,False,False
2624.01,2624,1,110.358754,-61.318059,-8.519,0.03,12.656,3.0235362,1.9e-06,2.189,0.064,26980.0,1.46606,13.178,0.7174066,203.691,1052.0,13.4354,0.006,390.263,2.158,5141.0,122.0,-122.0,4.6,-999.0,0.78,0.06,0,0,False,False,False,False,True,False,False,False,False
2625.01,2625,1,120.194098,-64.182197,-4.411,3.098,10.636,2.1481182,1.1e-06,3.9313069,0.0291277,22124.54439,148.78519,10.5468,0.7174066,941.0385382,1412.607806,13.2317,0.006,843.028,4.31375,5876.0,178.7,-178.7,4.33,-999.0,1.23434,0.06,1,0,False,False,False,False,True,False,False,False,False
2626.01,2626,1,113.559595,-67.748369,20.211,0.024,-47.844,3.4562767,6.5e-06,2.3613816,0.0265156,20448.88002,122.564735,10.5605032,0.8884846,121.8298519,847.3409174,12.6082,0.006,192.435,0.489,4404.0,121.8,-121.8,4.52,0.1,0.752032,0.0624674,0,0,False,False,False,False,True,False,False,False,False
2627.01,2627,1,349.381113,-54.270063,11.845,0.026,-0.68,1.0649771,2.2e-06,1.425,0.331,14670.0,61.3147,12.4794,0.7174066,1643.06,1773.0,13.4702,0.006,598.582,8.2985,5427.0,122.0,-122.0,4.45,-999.0,0.97,0.06,0,0,False,False,False,False,True,False,False,False,False
2628.01,2628,1,97.08024,-56.965142,0.172,0.027,15.552,0.8715953,7e-07,1.271,0.149,6610.0,7.38147,10.5535,0.7174066,4579.31,2291.0,13.3024,0.006,765.238,8.315,5969.0,122.0,-122.0,4.31,-999.0,1.21,0.06,0,0,False,False,False,False,True,False,False,False,False
2629.01,2629,1,41.51867,-68.957624,5.915,0.025,-9.062,11.4856846,3.62e-05,4.6321783,0.1654409,11370.15131,323.72763,16.3774861,0.4028077,210.1873793,971.1166682,13.1508,0.006,859.725,9.703,5893.0,122.0,-122.0,4.16,-999.0,1.42198,0.06,0,0,False,False,False,False,True,False,False,False,False
263.01,263,1,37.108277,-25.097329,30.333,0.181,10.142,0.5568095,8.9e-06,0.9712066,0.0828077,45140.53504,3374.4705,9.6870229,0.6701487,235.6927628,999.3239856,15.6198,0.01,277.404,7.881,3116.0,101.0,-101.0,5.06043,0.562987,0.439738,0.0167967,0,0,True,False,False,False,False,False,False,False,False
2630.01,2630,1,115.68867,-68.864513,-1.574,0.051,-3.469,9.7130596,1.32e-05,1.661,0.276,3540.0,5.49325,12.3196,0.7174066,54.3894,1027.453091,11.786,0.006,517.402,4.31375,6125.1,475.0,-475.0,4.0,0.2,1.88,0.06,0,0,False,False,False,False,True,False,False,False,False
2631.01,2631,1,330.103141,-48.71064,-4.756,0.044,-38.444,6.6314357,1.17e-05,2.5431694,0.115512,10550.90777,729.7784,13.188691,1.5463964,232.9433928,996.3968565,12.4487,0.006,454.87,6.41,5752.2,5808.8,-5808.8,4.4,-999.0,1.07899,0.0533744,0,0,False,False,False,False,True,False,False,False,False
2632.01,2632,1,335.467524,-57.758448,25.052,0.045,0.477,0.907105,5.9e-06,1.711,0.124,1430.0,614.765,7.82059,3.09134,28442.1,3617.0,12.4537,0.006,540.632,9.611,6164.0,126.6,-126.6,4.4,0.08,1.13,0.05,0,0,False,False,True,False,False,False,False,False,False
2633.01,2633,1,111.590401,-13.925637,-4.879,0.065,1.001,18.1960491,0.0032317,4.8596477,0.7699226,2203.324531,245.09373,8.8304863,0.8831822,1455.471934,1575.32697,11.6886,0.011,746.036,26.107,7811.0,143.047,-143.047,4.25974,0.0792241,1.67013,0.0747588,0,0,False,False,False,False,True,False,False,False,False
2634.01,2634,1,41.036551,3.910232,33.8,1.9,-15.8,4.09008295,2.44e-05,4.8897805,0.3599886,2801.224759,177.26491,5.8424203,0.3200569,51.2659437,682.459665,10.9648,0.006,155.755,4.31375,5349.16,-999.0,-999.0,4.438,-999.0,0.95524,0.06,0,0,False,False,False,False,True,False,False,False,False
2635.01,2635,1,151.148732,-42.905058,-3.939,0.039,-3.691,7.4547813,2.92e-05,7.1681685,0.2376012,2508.586284,99.39791,14.5247965,1.0643468,1902.755078,1684.478499,11.2581,0.006,792.01,16.254,6502.0,138.8,-138.8,3.65751,0.0897959,2.8327301,0.138166,0,0,False,False,False,False,True,False,False,False,False
2636.01,2636,1,162.41273,-50.599282,-14.4,2.1,4.8,3.1054901,2.4e-06,4.8079092,0.0400342,6155.775098,46.174076,15.7521647,0.100251,2621.020133,1824.892721,10.9786,0.008,502.342,4.31375,7176.0,1003.8,-1003.8,4.13,1.55,1.90224,0.06,0,0,False,False,False,False,True,False,False,False,False
2637.01,2637,1,110.426175,-64.014145,-0.359,0.058,8.091,0.152076,1.8e-06,0.5,0.0157598,105147.4656,2604.5212,10.5468,0.7174066,12751.71145,2710.2657,15.8445,0.009,874.657,23.063,5780.0,-999.0,-999.0,4.438,-999.0,1.23434,0.06,0,0,False,False,False,False,False,False,False,False,False
2638.01,2638,1,159.842558,-55.491807,-10.652,0.092,3.087,3.9299344,8.9e-06,1.2628875,0.1031605,2252.035492,149.9916,10.5468,0.7174066,420.5738761,1154.9502,11.1671,0.01,647.694,25.091,5780.0,-999.0,-999.0,4.438,-999.0,1.23434,0.06,0,0,False,False,False,False,True,False,False,False,False
2639.01,2639,1,187.357691,-10.985068,-4.652,0.098,-13.204,15.3281169,0.0005369,4.1138054,0.6658096,30096.53399,2044.5294,16.4071897,1.8827407,49.0176948,674.851116,14.3693,0.008,858.145,30.827,5417.0,122.0,-122.0,4.46174,-999.0,0.943467,0.06,0,0,False,False,False,False,True,False,False,False,False
264.01,264,1,41.040078,-30.169078,7.447,0.064,-7.817,2.21674,2.44e-05,3.604,0.2,4580.0,0.38871,18.2508,0.896431,2007.96,1864.0,10.4614,0.008,434.754,8.379,6250.0,-999.0,-999.0,3.98811,-999.0,2.66,0.13,0,0,False,False,False,True,False,False,False,False,False
2640.01,2640,1,150.273202,-52.435796,-22.692,0.15,7.371,0.9112206,8.03e-05,2.003082,0.200442,71047.56397,4714.7026,7.3931803,0.5033327,40.9351669,645.1250281,15.709,0.008,131.444,1.554,2999.0,157.0,-157.0,4.95462,0.0077091,0.274907,0.0089431,0,0,False,False,False,False,True,False,False,False,False
2641.01,2641,1,171.130372,-42.732139,-32.534,0.038,-9.823,4.880964,9.9e-06,1.6120362,0.1002447,3385.552686,256.1717,9.7354897,3.3246431,626.1274546,1275.808339,11.1897,0.006,344.045,3.3105,6309.0,130.575,-130.575,4.32298,0.0841433,1.27132,0.0568342,0,0,True,False,False,False,False,False,False,False,False
2642.01,2642,1,166.3188,-34.122745,-24.306,0.057,6.033,3.0652926,4.4e-06,2.606,0.065,11240.0,2.06253,13.3524,0.703704,649.429,1406.0,12.3077,0.006,539.36,11.693,6229.0,130.095,-130.095,4.34122,0.0881535,1.22,0.06,0,0,False,False,False,True,False,False,False,False,False
2643.01,2643,1,182.166267,-8.747217,-28.318,0.105,-8.731,9.1720535,0.0009147,7.169,1.432,580.0,2.98453,9.02881,0.7174066,293.374,1152.0,11.0295,0.007,609.818,17.452,4933.0,122.0,-122.0,4.438,-999.0,3.79,0.06,0,0,False,False,False,True,False,False,False,False,False
2644.01,2644,1,181.692982,-16.510294,27.92,2.0,-31.07,9.7439744,0.0016644,1.9764395,0.0833292,6711.059057,340.31976,9.5314099,0.3691018,93.2116922,792.4782429,10.9206,0.006,235.146,4.31375,5383.0,-999.0,-999.0,4.438,-999.0,0.983025,0.06,0,0,False,False,False,False,False,False,False,False,False
2645.01,2645,1,67.136823,-56.515644,22.85,0.044,-7.993,1.4436706,2e-07,2.134,0.005,43370.0,0.0617889,20.6713,1.12834,964.415,1552.0,12.3956,0.006,360.674,2.815,5465.0,129.9,-129.9,4.47,0.08,0.94,0.05,0,0,False,False,False,False,True,False,False,False,False
2646.01,2646,1,114.43704,-63.551482,-3.929,0.037,12.732,0.3125737,2e-07,0.526,0.043,4540.0,175.604,8.09753,0.7174066,4234.06,2247.0,13.1875,0.006,389.119,2.7815,5202.0,122.0,-122.0,4.53,-999.0,0.84,0.06,0,0,False,False,False,False,False,False,False,False,False
2647.01,2647,1,16.317956,-65.048931,14.39,0.065,4.145,0.5136096,2.22e-05,0.7873882,0.5308335,3098.804911,376.13086,7.4237633,10.844878,8342.965128,2437.529367,13.5231,0.006,792.816,26.2835,5270.0,122.0,-122.0,4.14,-999.0,1.33222,0.06,0,0,False,False,False,False,True,False,False,False,False
2648.01,2648,1,24.174488,-64.876085,-3.4,0.035,3.991,4.773751,0.0004928,1.7107074,0.1026876,11156.34962,596.8062,14.861327,0.6261328,520.1148845,758.0,13.3316,0.006,815.182,10.101,5904.3,78.7,-78.7,4.28,-999.0,1.2413,0.06,0,0,False,False,False,False,True,False,False,False,False
2649.01,2649,1,24.009341,-55.793785,8.512,0.03,0.255,3.375591,0.0003311,3.489,0.183,11630.0,4.01206,13.2361,0.657366,1112.75,1609.0,12.4752,0.006,626.504,9.0525,6408.0,132.3,-132.3,4.38,0.09,1.22,0.06,0,0,False,False,False,False,True,False,False,False,False
265.01,265,1,49.562173,-41.302023,-16.0,0.035,24.512,5.9242661,3.6e-06,2.8894449,0.0362123,11796.33036,102.72714,9.3440442,0.618929,120.7076171,845.3828218,11.7276,0.006,212.472,1.104,5310.0,-999.0,-999.0,4.59604,-999.0,0.846671,0.0549573,0,0,False,False,False,True,False,False,False,False,False
2650.01,2650,1,115.95416,-68.582565,-1.732,0.026,12.823,2.229735,2.9e-06,2.044445,0.0622599,6708.444115,159.96219,12.7809294,0.2479512,1760.695769,1652.117113,13.4404,0.006,870.557,10.0595,5913.0,122.0,-122.0,4.2,-999.0,1.37479,0.06,0,0,False,False,False,False,True,False,False,False,False
2651.01,2651,1,66.302329,-66.717121,-11.957,0.026,7.658,7.3164282,3.4e-06,2.235,0.05,37130.0,9.74823,17.3698,0.7174066,49.3074,738.0,13.3994,0.006,396.637,2.353,4884.0,122.0,-122.0,4.5,-999.0,0.83,0.06,0,0,False,False,True,False,False,False,False,False,False
2652.01,2652,1,98.03586,-64.395761,-3.518,3.29,18.197,2.484912,3.3e-06,1.686,0.229,7950.0,14.4372,10.5468,0.7174066,1044.33,1583.0,13.3074,0.006,860.552,4.31375,6240.8,433.0,-433.0,4.33,-999.0,1.23434,0.06,1,0,False,False,False,False,True,False,False,False,False
2653.01,2653,1,84.275368,-64.464325,1.168,1.147,0.189,0.9270535,6.53e-05,1.011,0.05,1640.0,1.20748,10.5468,0.7174066,1270.74,1663.0,12.208,0.006,488.621,4.31375,6317.3,389.9,-389.9,4.31,-999.0,1.23434,0.06,0,0,False,False,False,False,False,False,False,False,False
2654.01,2654,1,52.981538,-47.994691,-16.588,0.027,-38.122,2.967599,4.7e-06,1.688,0.101,10410.0,4.96338,8.00413,0.7174066,75.0167,819.0,13.0725,0.006,248.964,1.0895,4396.0,122.0,-122.0,4.52,-999.0,0.76,0.06,0,0,False,False,False,False,True,False,False,False,False
2655.01,2655,1,40.357932,-52.362841,8.333,0.03,0.325,4.7277153,2.87e-05,2.5,0.282,4000.0,6.25762,6.45464,0.7174066,193.697,1039.0,13.2854,0.006,617.763,6.9345,5601.0,122.0,-122.0,4.39,-999.0,1.05,0.06,0,0,False,False,False,False,True,False,False,False,False
2656.01,2656,1,31.900021,-56.14061,26.6,0.024,-20.261,7.7898378,0.0010879,3.095,0.394,11390.0,11.4617,9.36784,0.7174066,77.3001,826.0,13.5011,0.006,488.29,3.5285,5091.5,71.8,-71.8,4.48,2.0,0.85,0.06,0,0,False,False,False,False,True,False,False,False,False
2657.01,2657,1,50.902882,-40.211208,21.571,0.021,10.691,2.7985528,5.6e-06,2.459,0.139,12220.0,3.88479,12.3741,0.7174066,406.289,1250.0,13.4765,0.006,674.476,6.781,5416.0,122.0,-122.0,4.33,-999.0,1.09,0.06,0,0,False,False,False,False,True,False,False,False,False
