koi_disposition,koi_period,koi_prad,koi_sma,koi_teq,koi_impact,koi_duration,koi_depth,koi_slogg,koi_srad,koi_kepmag,koi_smass,planet_star_radius_ratio,transit_depth,koi_max_sngle_ev,koi_max_mult_ev,kepoi_name,kepler_name,koi_dor,koi_parm_prov,koi_ror,koi_srho,koi_fittype,koi_datalink_dvr,koi_period_err1,koi_period_err2,koi_depth_err1,koi_depth_err2,koi_ror_err1,koi_ror_err2,koi_num_transits,detection_confidence,period_precision,depth_precision,is_grazing_transit,planets_in_system,is_multi_planet_system,physical_realism_score,detection_quality_score
FALSE POSITIVE,1.2503908,50.0,0.0229,2367.0,0.73,3.7184,231000.0,4.006,1.663,12.64,1.023,0.27558336,75946.19307865069,1450.1328,13937.326,K07173.01,UNVETTED,3.7006,q1_q17_dr25_koi,0.558222,0.61316,LS+MCMC,009/009451/009451096/dv/kplr009451096-20160209194854_dvr.pdf,6.2e-08,-6.2e-08,41.6,-41.6,0.00485,-0.0056,1074.0,7693.729399999999,20167593.548387095,5552.884615384615,0,1.0,0,1.0,84.60824541849328
CANDIDATE,1.5848789,0.37,0.0218,943.0,0.417,1.791,42.9,4.675,0.566,13.742,0.552,0.0059918445,35.902201874193345,3.1332734,7.520877,K07174.01,UNVETTED,6.22,q1_q17_dr25_koi,0.006011,1.81544,LS+MCMC,009/009458/009458266/dv/kplr009458266-20160209194854_dvr.pdf,1.47e-05,-1.47e-05,6.0,-6.0,0.000445,-0.000573,837.0,5.3270751999999995,107814.89115646259,7.1499999999999995,0,1.0,0,1.0,6.99409064520736
FALSE POSITIVE,9.274268,0.1,0.001,100.0,-999.0,13.39,-999.0,3.0,0.1,12.997,-999.0,0.009165903,84.01377489853236,4.085593,16.475885,K07175.01,UNVETTED,-999.0,q1_q17_dr25_koi,-999.0,0.00362,none,009/009466/009466042/dv/kplr009466042-20160209194854_dvr.pdf,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,153.0,10.280739,0.00928355155155155,-1.0,0,1.0,0,1.0,5.139759992413629
FALSE POSITIVE,5.748816,26.94,0.0565,799.0,1.172,1.9216,11700.0,4.545,0.753,15.311,0.725,0.32792753,107536.45836300393,59.892742,392.86017,K07176.01,UNVETTED,14.3,q1_q17_dr25_koi,0.327603,1.67375,LS+MCMC,009/009468/009468296/dv/kplr009468296-20160209194854_dvr.pdf,7.84e-06,-7.84e-06,327.0,-327.0,6.81,-0.416,235.0,226.376456,733267.3469387755,35.77981651376147,1,1.0,0,2.0,8.088091288066947
FALSE POSITIVE,0.5175737,37.02,0.0116,1863.0,1.021,2.23102,87200.0,4.633,0.7,15.777,0.776,0.48474532,234978.0241396952,254.40193,4893.0938,K07300.01,UNVETTED,2.259,q1_q17_dr25_koi,0.484349,0.81397,LS+MCMC,010/010264/010264202/dv/kplr010264202-20160209194854_dvr.pdf,4.7e-08,-4.7e-08,148.0,-148.0,0.0427,-0.042,2589.0,2573.747865,11012206.382978724,589.1891891891892,1,1.0,0,0.0,34.234936119207795
CANDIDATE,20.95256,1.19,0.1364,495.0,0.74,3.986,233.0,4.61,0.72,15.645,0.773,0.0151492,229.4982766855936,3.1240146,9.379238,K07301.01,UNVETTED,27.9,q1_q17_dr25_koi,0.01516,0.93743,LS+MCMC,010/010264/010264293/dv/kplr010264293-20160209194854_dvr.pdf,0.000268,-0.000268,28.2,-28.2,0.00744,-0.00195,65.0,6.251626300000001,78181.19402985074,8.26241134751773,0,1.0,0,4.0,4.474767446972246
FALSE POSITIVE,24.709328,25.1,0.1672,662.0,0.928,5.0698,29300.0,4.427,1.023,13.737,1.018,0.22489165,50576.25572136499,443.97632,1316.6489,K07302.01,UNVETTED,29.7833,q1_q17_dr25_koi,0.224642,0.81857,LS+MCMC,010/010268/010268809/dv/kplr010268809-20160209194854_dvr.pdf,1.3e-05,-1.3e-05,144.0,-144.0,0.0742,-0.0323,56.0,880.31261,1900717.5384615385,203.47222222222223,1,1.0,0,2.0,13.378220581194809
FALSE POSITIVE,13.683693,30.6,0.0982,635.0,0.089,4.22504,186000.0,4.566,0.708,11.544,0.673,0.39615342,156937.53843082648,5679.3096,31861.896,K07303.01,UNVETTED,34.475,q1_q17_dr25_koi,0.395822,4.13953,LS+MCMC,010/010274/010274244/dv/kplr010274244-20160209194854_dvr.pdf,4.62e-07,-4.62e-07,55.3,-55.3,0.000542,-2.1e-05,99.0,18770.6028,29618383.116883118,3363.471971066908,0,1.0,0,2.0,193.00207366391962
FALSE POSITIVE,9.726748,50.0,0.0869,997.0,1.883,19.4093,393000.0,4.107,1.406,13.04,0.922,0.3259567,106247.78041594288,581.9,4479.3794,K07304.01,UNVETTED,8.2745,q1_q17_dr25_koi,1.80664,0.11328,LS+MCMC,010/010275/010275887/dv/kplr010275887-20160209194854_dvr.pdf,1.13e-06,-1.13e-06,114.0,-114.0,0.0168,-0.0227,0.0,2530.6396999999997,8607741.592920355,3447.3684210526317,1,1.0,0,1.0,25.997272477931517
CANDIDATE,3.7292097,0.8,0.0525,1713.0,0.5232,5.012,14.4,3.955,2.05,9.976,1.37,0.0035769376,12.794483268307133,5.507502,7.3996406,K07305.01,UNVETTED,4.92,q1_q17_dr24_koi,0.003585,0.16211,MCMC,010/010290/010290021/dv/kplr010290021-20141002224145_dvr.pdf,9.07e-05,-9.07e-05,1.9,-1.9,0.000123,-0.000402,287.0,6.4535713,41115.87320837928,7.578947368421053,0,1.0,0,3.0,5.9424273152999785
FALSE POSITIVE,0.69156116,5.91,0.0128,1460.0,1.0183,5.23,1900.0,4.669,0.586,14.353,0.583,0.092441104,8545.35734555274,15.894774,8.084198,K07306.01,UNVETTED,1.123,q1_q17_dr24_koi,0.092307,0.05598,MCMC,010/010290/010290447/dv/kplr010290447-20141002224145_dvr.pdf,5.04e-06,-5.04e-06,147.0,-147.0,0.00491,-0.0464,546.0,11.989486,137214.5158730159,12.92517006802721,1,1.0,0,0.0,6.687713462310236
FALSE POSITIVE,1.3533709,26.69,0.0215,1444.0,0.579,2.2396,105000.0,4.511,0.784,14.956,0.726,0.31203818,97367.83669726872,300.94766,3349.8833,K07307.01,UNVETTED,5.507,q1_q17_dr25_koi,0.311769,1.72523,LS+MCMC,010/010292/010292465/dv/kplr010292465-20160209194854_dvr.pdf,3.03e-07,-3.03e-07,536.0,-536.0,0.00342,-0.000403,791.0,1825.41548,4466570.627062706,195.8955223880597,0,1.0,0,1.0,25.45698351629927
FALSE POSITIVE,1.8544918,50.0,0.0288,1511.0,0.285,5.14771,383000.0,4.413,0.99,13.344,0.926,0.4629244,214298.98708941013,3572.069,33388.266,K07308.01,UNVETTED,4.3918,q1_q17_dr25_koi,0.583471,0.46595,LS+MCMC,010/010294/010294608/dv/kplr010294608-20160209194854_dvr.pdf,2.26e-07,-2.26e-07,557.0,-557.0,0.000445,-0.00102,0.0,18480.167500000003,8205715.929203539,687.6122082585279,0,1.0,0,1.0,185.45514282798482
FALSE POSITIVE,4.7377133,29.25,0.0511,882.0,0.8,6.384,105000.0,4.624,0.719,14.176,0.803,0.3728827,139041.50465243144,530.508,4536.029,K07433.01,UNVETTED,6.406,q1_q17_dr25_koi,0.372578,0.22155,LS+MCMC,011/011287/011287726/dv/kplr011287726-20160209194854_dvr.pdf,1.83e-06,-1.83e-06,314.0,-314.0,0.13,-0.0343,227.0,2533.2685,2588914.3715846995,334.3949044585987,0,1.0,0,1.0,31.3435614946387
CANDIDATE,5.704593,0.95,0.061,900.0,0.285,1.149,130.0,4.566,0.832,14.572,0.933,0.010465874,109.5345319519772,4.0694995,8.239895,K07434.01,UNVETTED,36.8,q1_q17_dr25_koi,0.010452,28.87085,LS+MCMC,011/011288/011288492/dv/kplr011288492-20160209194854_dvr.pdf,4.44e-05,-4.44e-05,22.7,-22.7,0.00146,-0.000863,188.0,6.15469725,128481.82432432432,5.726872246696035,0,1.0,0,3.0,5.493905016333366
CANDIDATE,1.3675232,0.82,0.0245,1684.0,0.299,1.208,61.0,4.417,1.048,13.861,1.044,0.0071717943,51.43463216174497,4.119934,10.241317,K07435.01,UNVETTED,8.34,q1_q17_dr25_koi,0.007198,5.86791,LS+MCMC,011/011288/011288772/dv/kplr011288772-20160209194854_dvr.pdf,6.44e-06,-6.44e-06,6.2,-6.2,0.000363,-0.00053,789.0,7.1806255,212348.32298136645,9.838709677419354,0,1.0,0,3.0,6.982151596008873
FALSE POSITIVE,2.4977746,2.14,0.0425,2264.0,0.778,5.241,78.7,3.964,2.211,12.321,1.641,0.008871566,78.70468052102446,3.9666407,9.85308,K07436.01,UNVETTED,2.491398,q1_q17_dr25_koi,0.008873,0.04689,LS,011/011295/011295085/dv/kplr011295085-20160209194854_dvr.pdf,-999.0,-999.0,-999.0,-999.0,0.0,0.0,534.0,6.909860350000001,0.002500274874874875,0.07877877877877879,0,1.0,0,2.0,6.358948314491429
CANDIDATE,1.9997244,0.84,0.031,1385.0,0.37,1.976,85.1,4.529,0.897,15.512,0.992,0.008583454,73.6756854178917,3.2463303,8.192667,K07437.01,UNVETTED,7.28,q1_q17_dr25_koi,0.008536,1.82604,LS+MCMC,011/011296/011296724/dv/kplr011296724-20160209194854_dvr.pdf,1.98e-05,-1.98e-05,16.5,-16.5,0.00162,-0.000235,671.0,5.71949865,100996.18181818182,5.157575757575757,0,1.0,0,3.0,6.749221642446934
FALSE POSITIVE,1.512642,36.72,0.0237,1357.0,1.192,1.871,23800.0,4.508,0.811,15.724,0.772,0.41500857,172232.11528922635,155.70792,1033.5088,K07438.01,UNVETTED,4.87,q1_q17_dr25_koi,0.414612,0.95512,LS+MCMC,011/011350/011350389/dv/kplr011350389-20160209194854_dvr.pdf,3.24e-07,-3.24e-07,81.7,-81.7,1.01,-0.111,886.0,594.6083600000001,4668648.148148148,291.3096695226438,1,1.0,0,1.0,13.301709957548228
FALSE POSITIVE,323.2575,2.01,0.9366,293.0,0.034,17.26,287.0,4.301,1.198,13.011,1.045,0.015378518,236.49881965738703,11.270218,13.118262,K07439.01,UNVETTED,145.2,q1_q17_dr25_koi,0.015382,0.55408,LS+MCMC,011/011356/011356602/dv/kplr011356602-20160209194854_dvr.pdf,0.0165,-0.0165,14.2,-14.2,0.000178,-0.000979,3.0,12.19424,19591.363636363636,20.211267605633804,0,1.0,0,4.0,1.813690014251743
FALSE POSITIVE,0.9849718,50.0,0.0205,2321.0,1.274,1.64247,6680.0,4.237,1.369,13.548,1.18,0.33476636,112068.5134555307,72.3674,789.7803,K07440.01,UNVETTED,2.71,q1_q17_dr25_koi,0.375255,0.38686,LS+MCMC,011/011358/011358392/dv/kplr011358392-20160209194854_dvr.pdf,1.85e-07,-1.85e-07,17.6,-17.6,0.816,-0.179,1356.0,431.07385,5324171.891891891,379.5454545454545,1,1.0,0,0.0,12.117930722855627
FALSE POSITIVE,567.7133,3.28,1.4346,325.0,0.4247,12.85,259.0,3.924,1.996,13.24,1.218,0.0150622055,226.8700215732995,6.6557198,9.068654,K06254.01,UNVETTED,311.0,q1_q17_dr24_koi,0.015047,1.76686,MCMC,001/001433/001433531/dv/kplr001433531-20141002224145_dvr.pdf,0.0283,-0.0283,40.7,-40.7,0.000808,-0.00182,3.0,7.8621869,20060.540636042402,6.363636363636363,0,1.0,0,3.0,1.6645716183072974
FALSE POSITIVE,9.313921,1.25,0.0882,884.0,0.1287,0.971,164.0,4.485,0.973,14.574,1.055,0.011775312,138.65797211129777,5.866011,7.3039784,K06255.01,UNVETTED,73.5,q1_q17_dr24_koi,0.011805,86.60949,MCMC,001/001717/001717528/dv/kplr001717528-20141002224145_dvr.pdf,6.92e-05,-6.92e-05,40.4,-40.4,0.00326,-0.000895,146.0,6.5849947,134594.23410404625,4.0594059405940595,0,1.0,0,3.0,5.218407441114981
CANDIDATE,14.137062,1.37,0.101,568.0,0.2133,2.264,393.0,4.574,0.709,15.729,0.689,0.017711265,313.68890828787136,4.564459,7.5805807,K06256.01,UNVETTED,47.5,q1_q17_dr24_koi,0.017714,10.12845,MCMC,001/001871/001871483/dv/kplr001871483-20141002224145_dvr.pdf,0.000158,-0.000158,58.6,-58.6,0.00176,-0.00139,93.0,6.07251985,89475.07594936709,6.706484641638225,0,1.0,0,4.0,4.808226194339258
FALSE POSITIVE,2.3253996,9.76,0.0421,2501.0,1.004,16.791,288.0,3.831,2.724,11.661,1.834,0.03284112,1078.5391834067595,4.3368354,9.873019,K06257.01,UNVETTED,1.047,q1_q17_dr25_koi,0.032816,0.00402,LS+MCMC,002/002012/002012722/dv/kplr002012722-20160209194854_dvr.pdf,1.54e-05,-1.54e-05,5.0,-5.0,0.0766,-0.0111,1005.0,7.1049272,150999.974025974,57.6,1,1.0,0,1.0,7.391860092317981
FALSE POSITIVE,0.7645978,0.72,0.0177,2708.0,0.345,1.119,16.6,4.066,1.726,11.215,1.263,0.0038235516,14.619546767990878,4.049694,9.048398,K06258.01,UNVETTED,4.965,q1_q17_dr25_koi,0.003797,3.95972,LS+MCMC,002/002013/002013883/dv/kplr002013883-20160209194854_dvr.pdf,3.7e-06,-3.7e-06,1.7,-1.7,0.000156,-0.000322,1750.0,6.549046000000001,206648.05405405405,9.764705882352942,0,1.0,0,2.0,7.771060073164373
CANDIDATE,4.7811394,1.14,0.0548,1130.0,0.118,2.733,106.0,4.326,1.115,14.595,0.959,0.009371417,87.82344455599966,3.3511002,8.089111,K06259.01,UNVETTED,13.41,q1_q17_dr25_koi,0.009326,1.99568,LS+MCMC,002/002161/002161949/dv/kplr002161949-20160209194854_dvr.pdf,6.04e-05,-6.04e-05,12.8,-12.8,0.000654,-0.000727,277.0,5.7201056,79157.93708609272,8.28125,0,1.0,0,3.0,5.907621793290934
CANDIDATE,7.1886406,1.3,0.072,987.0,0.424,2.364,134.0,4.326,1.115,14.595,0.959,0.010686703,114.2056181129882,2.8433106,7.6470246,K06259.02,UNVETTED,21.33,q1_q17_dr25_koi,0.010693,3.55182,LS+MCMC,002/002161/002161949/dv/kplr002161949-20160209194854_dvr.pdf,7.76e-05,-7.76e-05,17.5,-17.5,0.000681,-0.000924,179.0,5.2451676,92637.12113402062,7.6571428571428575,0,1.0,0,3.0,5.4612470012922065
FALSE POSITIVE,4.101595,50.0,0.0468,1028.0,0.394,6.10362,367000.0,4.533,0.808,14.162,0.813,0.56719697,321712.3891749751,1849.9994,24137.738,K06260.01,UNVETTED,7.90834,q1_q17_dr25_koi,0.578886,0.55617,LS+MCMC,002/002162/002162994/dv/kplr002162994-20160209194854_dvr.pdf,1.74e-07,-1.74e-07,169.0,-169.0,0.000265,-0.000311,658.0,12993.8687,23572385.057471264,2171.597633136095,0,1.0,0,1.0,137.12028601243404
FALSE POSITIVE,2.4357405,24.62,0.0411,2102.0,0.997,22.25,6220.0,4.129,1.781,14.141,1.558,0.12670664,16054.572921169578,4.308709,14.600416,K06261.01,UNVETTED,1.105,q1_q17_dr25_koi,0.126616,0.0043,LS+MCMC,002/002167/002167444/dv/kplr002167444-20160209194854_dvr.pdf,2.6e-05,-2.6e-05,422.0,-422.0,0.362,-0.0343,215.0,9.4545625,93682.32692307694,14.739336492890995,1,1.0,0,1.0,5.745440341474233
FALSE POSITIVE,2.756536,50.0,0.0393,1580.0,1.239,1.5908,3590.0,4.02,1.669,13.485,1.063,0.27459267,75401.12646835986,32.817093,322.26666,K06386.01,UNVETTED,5.99,q1_q17_dr25_koi,0.315275,0.53422,LS+MCMC,004/004078/004078693/dv/kplr004078693-20160209194854_dvr.pdf,1.34e-06,-1.34e-06,38.5,-38.5,6.21,-0.136,388.0,177.5418765,2057116.4179104478,93.24675324675324,1,1.0,0,1.0,8.193589746360892
FALSE POSITIVE,13.995853,50.0,0.1157,1202.0,2.095,5.0308,19700.0,3.597,2.703,12.12,1.055,0.16955055,28747.389685448496,144.83304,870.9407,K06387.01,UNVETTED,17.45,q1_q17_dr25_koi,1.248165,0.51338,LS+MCMC,004/004142/004142768/dv/kplr004142768-20160209194854_dvr.pdf,1.71e-05,-1.71e-05,196.0,-196.0,6.2,-0.257,96.0,507.88687,818470.9356725147,100.51020408163265,1,1.0,0,1.0,10.115595611128656
FALSE POSITIVE,4.32085,50.0,0.0526,1221.0,1.087,4.26661,75900.0,4.384,1.083,13.928,1.034,0.42317188,179074.43692142304,614.65356,6209.734,K06388.01,UNVETTED,8.093,q1_q17_dr25_koi,0.500266,0.53718,LS+MCMC,004/004149/004149684/dv/kplr004149684-20160209194854_dvr.pdf,3.32e-07,-3.32e-07,32.0,-32.0,0.000798,-0.0593,301.0,3412.19378,13014608.43373494,2371.875,1,1.0,0,1.0,40.52324029530639
FALSE POSITIVE,8.653237,0.96,0.0816,793.0,0.359,2.974,126.0,4.561,0.854,14.815,0.968,0.010303591,106.16398782761851,3.144377,7.215924,K06389.01,UNVETTED,21.0,q1_q17_dr25_koi,0.010289,2.34077,LS+MCMC,004/004150/004150703/dv/kplr004150703-20160209194854_dvr.pdf,0.000136,-0.000136,18.0,-18.0,0.000846,-0.000837,156.0,5.1801505,63626.74264705883,7.0,0,1.0,0,4.0,5.315991464516292
FALSE POSITIVE,5.19742,50.0,0.0579,1416.0,1.025,6.78534,91300.0,4.05,1.528,13.961,0.955,0.29993138,89958.83013003813,1120.745,11115.283,K06390.01,UNVETTED,6.4258,q1_q17_dr25_koi,0.488395,0.18581,LS+MCMC,004/004157/004157488/dv/kplr004157488-20160209194854_dvr.pdf,2.44e-07,-2.44e-07,19.9,-19.9,0.00883,-0.0127,519.0,6118.013999999999,21300901.63934426,4587.939698492462,1,1.0,0,1.0,68.124844289507
FALSE POSITIVE,2.183518,50.0,0.0338,3000.0,1.214,4.2703,1320.0,3.0,100.0,11.296,1.075,0.0045829513,21.00344372463309,165.25519,778.3558,K06391.01,UNVETTED,1.805,q1_q17_dr25_koi,0.260764,0.02335,LS+MCMC,004/004160/004160669/dv/kplr004160669-20160209194854_dvr.pdf,1.89e-06,-1.89e-06,10.8,-10.8,1.44,-0.0503,601.0,471.805495,1155300.5291005292,122.22222222222221,1,1.0,0,1.0,11.599711336310234
FALSE POSITIVE,383.6125,2.3,1.0294,248.0,0.4658,12.263,619.0,4.522,0.902,14.481,0.988,0.023372035,546.2520700650883,7.9023647,7.99709,K06392.01,UNVETTED,217.7,q1_q17_dr24_koi,0.023301,1.32625,MCMC,004/004171/004171955/dv/kplr004171955-20141002224145_dvr.pdf,0.0273,-0.0273,88.0,-88.0,0.00071,-0.00294,4.0,7.94972735,14051.739926739927,7.034090909090909,0,1.0,0,3.0,1.8973045710759369
FALSE POSITIVE,1.9459143,35.94,0.0286,1417.0,1.273,2.8712,9880.0,4.516,0.83,15.439,0.824,0.39689463,157525.35231604864,46.63163,592.5316,K06393.01,UNVETTED,3.255,q1_q17_dr25_koi,0.396577,0.17226,LS+MCMC,004/004174/004174507/dv/kplr004174507-20160209194854_dvr.pdf,5.64e-07,-5.64e-07,37.8,-37.8,0.181,-0.126,548.0,319.581615,3450202.659574468,261.3756613756614,1,1.0,0,1.0,10.060892321395961
CANDIDATE,27.1228,1.46,0.1802,594.0,0.3462,5.255,235.0,4.512,0.945,15.747,1.058,0.014161077,200.53611329325784,5.5636168,7.570148,K06511.01,UNVETTED,37.59,q1_q17_dr24_koi,0.014111,1.366,MCMC,005/005083/005083138/dv/kplr005083138-20141002224145_dvr.pdf,0.00101,-0.00101,37.4,-37.4,0.000981,-0.00165,49.0,6.5668824,26854.257425742573,6.283422459893048,0,1.0,0,4.0,4.176251916413633
FALSE POSITIVE,2.5005608,0.48,0.0369,1486.0,0.104,7.5902,20.4,4.422,1.052,15.039,1.06,0.004182161,17.490470565410313,5.7480907,7.5939636,K06512.01,UNVETTED,2.58303,q1_q17_dr25_koi,0.004153,0.05214,LS,005/005083/005083252/dv/kplr005083252-20160209194854_dvr.pdf,-999.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,6.6710271500000005,0.002503063863863864,0.02042042042042042,0,1.0,0,1.0,0.06873174342573879
CANDIDATE,5.6224113,1.17,0.0507,561.0,0.4026,1.185,464.0,4.71,0.541,15.627,0.548,0.019822747,392.9413130971978,6.235551,7.2894044,K06513.01,UNVETTED,34.0,q1_q17_dr24_koi,0.019835,23.4636,MCMC,005/005087/005087223/dv/kplr005087223-20141002224145_dvr.pdf,3.88e-05,-3.88e-05,65.9,-65.9,0.00172,-0.00158,239.0,6.7624777,144907.50773195876,7.040971168437025,0,1.0,0,4.0,5.756718687141016
FALSE POSITIVE,1.2562574,1.32,0.0269,3000.0,0.8208,9.726,15.2,3.68,3.063,11.857,1.637,0.0039500464,15.6028656013682,7.930618,7.3997245,K06514.01,UNVETTED,1.067,q1_q17_dr24_koi,0.003959,0.01455,MCMC,005/005091/005091075/dv/kplr005091075-20141002224145_dvr.pdf,2.29e-05,-2.29e-05,1.6,-1.6,0.000643,-0.000404,1063.0,7.66517125,54858.401746724885,9.499999999999998,0,1.0,0,3.0,7.281579908117938
FALSE POSITIVE,21.142458,41.68,0.1506,672.0,0.971,5.17846,74000.0,4.495,0.945,14.083,1.019,0.40426967,163433.959477381,793.50085,4368.355,K06515.01,UNVETTED,31.64,q1_q17_dr25_koi,0.403906,1.34036,LS+MCMC,005/005091/005091614/dv/kplr005091614-20160209194854_dvr.pdf,7.91e-07,-7.91e-07,15.0,-15.0,0.126,-0.00182,67.0,2580.927925,26728771.175726928,4933.333333333333,1,1.0,0,2.0,30.71966243310763
CANDIDATE,11.290156,0.88,0.0849,617.0,0.6285,10.475,164.0,4.609,0.657,15.929,0.639,0.012277008,150.72493456818722,4.138383,7.8857226,K06516.01,UNVETTED,6.58,q1_q17_dr24_koi,0.012221,0.04227,MCMC,005/005092/005092799/dv/kplr005092799-20141002224145_dvr.pdf,0.000614,-0.000614,22.9,-22.9,0.000239,-0.00174,102.0,6.0120528,18387.876221498373,7.161572052401747,0,1.0,0,4.0,4.904793196619768
CANDIDATE,28.247534,0.1,0.001,100.0,-999.0,13.2,-999.0,3.0,0.1,15.929,-999.0,0.009165903,84.01377489853236,3.0700622,7.11301,K06516.02,UNVETTED,-999.0,q1_q17_dr24_koi,-999.0,-999.0,none,005/005092/005092799/dv/kplr005092799-20141002224145_dvr.pdf,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,42.0,5.0915361,0.028275809809809812,-1.0,0,1.0,0,1.0,3.8121154766935623
FALSE POSITIVE,0.99519557,0.29,0.0175,1624.0,0.0372,2.293,13.7,4.512,0.782,10.291,0.725,0.00339912,11.554016635433069,32.83451,9.304928,K06517.01,UNVETTED,3.38,q1_q17_dr24_koi,0.003391,0.73512,MCMC,005/005094/005094301/dv/kplr005094301-20141002224145_dvr.pdf,1.5e-05,-1.5e-05,2.9,-2.9,0.000495,-0.00031,1347.0,21.069719,66346.37133333333,4.724137931034483,0,1.0,0,0.0,7.59154367730926
FALSE POSITIVE,25.15079,39.12,0.1649,686.0,1.025,7.72717,37600.0,4.329,1.101,15.048,0.942,0.32567677,106065.35578841835,275.7975,1550.1805,K06644.01,UNVETTED,20.9293,q1_q17_dr25_koi,0.325381,0.27417,LS+MCMC,005/005983/005983348/dv/kplr005983348-20160209194854_dvr.pdf,3.88e-06,-3.88e-06,33.2,-33.2,0.0673,-0.0163,52.0,912.989,6482162.37113402,1132.5301204819277,1,1.0,0,2.0,13.791057391483644
FALSE POSITIVE,7.216361,18.03,0.1013,2146.0,0.017,2.218,385.0,3.0,9.476,10.916,2.653,0.017439978,304.15282050457387,5.4511695,22.437555,K06645.01,UNVETTED,25.29,q1_q17_dr25_koi,0.017427,5.87352,LS+MCMC,005/005990/005990753/dv/kplr005990753-20160209194854_dvr.pdf,1.72e-05,-1.72e-05,21.3,-21.3,0.0182,-0.00128,185.0,13.94436225,419555.8720930232,18.07511737089202,0,1.0,0,1.0,5.660028769241032
CANDIDATE,7.1356635,1.38,0.0663,751.0,0.735,1.789,256.0,4.522,0.793,15.125,0.763,0.01595075,254.42647267748703,3.0177171,7.8190413,K06646.01,UNVETTED,21.4,q1_q17_dr25_koi,0.015893,3.63218,LS+MCMC,006/006019/006019971/dv/kplr006019971-20160209194854_dvr.pdf,5.46e-05,-5.46e-05,32.6,-32.6,0.0069,-0.00178,145.0,5.4183792,130689.80769230769,7.852760736196319,0,1.0,0,4.0,5.255863349505047
FALSE POSITIVE,12.591657,49.21,0.0999,642.0,0.629,5.53385,303000.0,4.604,0.756,14.832,0.846,0.59663236,355970.1961490808,2359.04,12060.722,K06647.01,UNVETTED,25.522,q1_q17_dr25_koi,0.596057,1.98361,LS+MCMC,006/006029/006029130/dv/kplr006029130-20160209194854_dvr.pdf,5.06e-07,-5.06e-07,44.3,-44.3,0.0027,-0.00384,0.0,7209.880999999999,24884697.628458496,6839.729119638827,0,1.0,0,2.0,72.78968547793153
FALSE POSITIVE,1.0444084,1.17,0.0232,2745.0,0.1512,3.633,46.2,4.161,1.698,11.865,1.523,0.006315728,39.88842151252599,4.281844,9.096734,K06648.01,UNVETTED,2.267,q1_q17_dr24_koi,0.006332,0.20213,MCMC,006/006035/006035335/dv/kplr006035335-20141002224145_dvr.pdf,8.48e-06,-8.48e-06,3.6,-3.6,0.000218,-0.000359,466.0,6.6892890000000005,123161.3679245283,12.833333333333334,0,1.0,0,3.0,6.475930261525752
FALSE POSITIVE,0.97705114,0.77,0.0216,2501.0,0.603,2.33,20.1,4.162,1.631,13.566,1.409,0.00432725,18.72509488611398,3.486416,7.6880116,K06649.01,UNVETTED,2.68,q1_q17_dr25_koi,0.004299,0.38185,LS+MCMC,006/006041/006041511/dv/kplr006041511-20160209194854_dvr.pdf,2.97e-05,-2.97e-05,2.7,-2.7,0.0012,-0.000529,1373.0,5.587213800000001,32897.344781144784,7.444444444444445,0,1.0,0,2.0,7.494704487077305
FALSE POSITIVE,5.407157,50.0,0.0699,1984.0,1.062,5.8919,74700.0,3.856,2.439,11.3,1.558,0.18790288,35307.495047478435,2506.4111,13887.202,K06650.01,UNVETTED,7.2602,q1_q17_dr25_koi,0.472949,0.24761,LS+MCMC,006/006042/006042116/dv/kplr006042116-20160209194854_dvr.pdf,3.18e-07,-3.18e-07,20.1,-20.1,0.0159,-0.0202,249.0,8196.80655,17003638.36477987,3716.4179104477607,1,1.0,0,1.0,88.18040189579376
FALSE POSITIVE,30.971766,50.0,0.1869,523.0,0.763,8.31171,229000.0,4.558,0.829,15.596,0.906,0.5528289,305619.7712975957,1338.4583,5374.158,K06651.01,UNVETTED,39.117,q1_q17_dr25_koi,0.571344,1.18035,LS+MCMC,006/006042/006042663/dv/kplr006042663-20160209194854_dvr.pdf,2.36e-06,-2.36e-06,70.3,-70.3,0.0114,-0.0234,44.0,3356.3081500000003,13123629.66101695,3257.4679943100996,0,1.0,0,2.0,38.06061946770184
FALSE POSITIVE,5.063188,50.0,0.0513,908.0,3.4,13.8913,663000.0,4.531,0.752,15.001,0.7,0.609435,371411.054999312,932.41455,5770.4634,K06652.01,UNVETTED,9.761,q1_q17_dr25_koi,3.679748,0.68622,LS+MCMC,006/006044/006044064/dv/kplr006044064-20160209194854_dvr.pdf,1.21e-06,-1.21e-06,505.0,-505.0,0.107,-0.13,0.0,3351.438975,4184452.8925619833,1312.8712871287128,1,1.0,0,1.0,34.20526522793152
FALSE POSITIVE,10.882422,50.0,0.0978,894.0,0.788,5.51934,207000.0,4.422,1.045,12.068,1.047,0.43855995,192334.8249777532,3982.0105,19405.742,K06778.01,UNVETTED,20.191,q1_q17_dr25_koi,0.553344,1.31487,LS+MCMC,006/006859/006859813/dv/kplr006859813-20160209194854_dvr.pdf,3.97e-07,-3.97e-07,31.3,-31.3,0.0039,-0.00624,124.0,11693.87625,27411642.31738035,6613.418530351438,0,1.0,0,1.0,122.45795171523382
